,cell_type,gene,avg_logFC,p_val,p_val_adj,de_family,de_method,de_type
268,cell,ADAMTS15,1.07368463209969,0.147365399933583,0.287727456433102,pseudobulk,edgeR,QLF
269,cell,ADAMTS16,-0.0147799375123513,0.979473236066031,0.989881659947102,pseudobulk,edgeR,QLF
270,cell,ADAMTS17,1.03277005621675,0.0740285366734088,0.182088918110566,pseudobulk,edgeR,QLF
271,cell,ADAMTS18,1.41942570564324,0.0146575129033529,0.0619936350733194,pseudobulk,edgeR,QLF
272,cell,ADAMTS19,0.591057706981546,0.418667012376207,0.57874284106648,pseudobulk,edgeR,QLF
273,cell,ADAMTS2,-0.517176364483284,0.146190613687751,0.286152516161604,pseudobulk,edgeR,QLF
274,cell,ADAMTS20,0.618914239794391,0.136982827872034,0.274143751042765,pseudobulk,edgeR,QLF
275,cell,ADAMTS3,-0.251706862102654,0.289825231923696,0.451473798216983,pseudobulk,edgeR,QLF
276,cell,ADAMTS4,3.59695800669682,7.5344098397693e-10,1.63409084106252e-07,pseudobulk,edgeR,QLF
277,cell,ADAMTS5,0.750619565275314,0.0961993608202458,0.216966200486001,pseudobulk,edgeR,QLF
278,cell,ADAMTS6,0.72509339888275,0.0527805769582207,0.145974170988349,pseudobulk,edgeR,QLF
279,cell,ADAMTS7,0.961545841944708,0.0686298329341278,0.173156891777625,pseudobulk,edgeR,QLF
280,cell,ADAMTS8,0.918168536322913,0.0804855820174905,0.192537780657975,pseudobulk,edgeR,QLF
281,cell,ADAMTS9,3.25611517256422,3.83815808029755e-07,2.04540927182028e-05,pseudobulk,edgeR,QLF
282,cell,ADAMTSL1,0.800196389528677,0.0670301630236032,0.170963331508699,pseudobulk,edgeR,QLF
283,cell,ADAMTSL2,0.160081881606819,0.766585258219299,0.856239788987745,pseudobulk,edgeR,QLF
284,cell,ADAMTSL3,0.443002405807782,0.338083548057632,0.502785388165441,pseudobulk,edgeR,QLF
285,cell,ADAMTSL4,-0.0766700959096403,0.798652720038415,0.878329630551681,pseudobulk,edgeR,QLF
286,cell,ADAMTSL5,0.00742561988039686,0.98181368393958,0.990768206721826,pseudobulk,edgeR,QLF
287,cell,ADAP1,0.222831206492181,0.535740701837301,0.67893977243303,pseudobulk,edgeR,QLF
288,cell,ADAP2,0.658232880078187,0.0988635390590037,0.220865101273031,pseudobulk,edgeR,QLF
289,cell,ADAR,-0.10182372063422,0.792090695734385,0.874386775463819,pseudobulk,edgeR,QLF
290,cell,ADARB1,-0.228136294499879,0.59748777827847,0.730058436976745,pseudobulk,edgeR,QLF
291,cell,ADARB2,0.616711018467578,0.19691598623196,0.351169038646,pseudobulk,edgeR,QLF
292,cell,ADAT1,-0.415502885481825,0.368124330422196,0.530294640951097,pseudobulk,edgeR,QLF
293,cell,ADAT2,2.37073244473112,0.000104464594535299,0.00162915854286989,pseudobulk,edgeR,QLF
294,cell,ADAT3,-0.346922919822303,0.383578474024976,0.546187166769513,pseudobulk,edgeR,QLF
295,cell,ADCK1,0.275962830637188,0.400684969932337,0.562007524377948,pseudobulk,edgeR,QLF
296,cell,ADCK2,0.46142844108404,0.339869451018359,0.504676777358048,pseudobulk,edgeR,QLF
297,cell,ADCK5,0.330976880951669,0.290028296657834,0.451677217426608,pseudobulk,edgeR,QLF
298,cell,ADCY1,0.93440308100704,0.0895036861912395,0.206803057539058,pseudobulk,edgeR,QLF
299,cell,ADCY10,1.51308883321784,0.00887413854636715,0.0438348602136759,pseudobulk,edgeR,QLF
300,cell,ADCY2,-0.694347231425036,0.150434089377359,0.291824923043838,pseudobulk,edgeR,QLF
301,cell,ADCY3,2.19727412879629,1.27936265647036e-05,0.000329140385336533,pseudobulk,edgeR,QLF
302,cell,ADCY4,-0.348995897232661,0.300204765662775,0.463183000177192,pseudobulk,edgeR,QLF
303,cell,ADCY5,0.353653830805081,0.308454531602107,0.472062237026445,pseudobulk,edgeR,QLF
304,cell,ADCY6,0.339386928843038,0.048897011836584,0.138756983805393,pseudobulk,edgeR,QLF
305,cell,ADCY7,1.27847632419118,0.00650787576875129,0.0352760531353528,pseudobulk,edgeR,QLF
306,cell,ADCY8,0.287003408988534,0.557849055293727,0.698041096158499,pseudobulk,edgeR,QLF
307,cell,ADCY9,-0.0162461572866501,0.963070354512509,0.981707971159953,pseudobulk,edgeR,QLF
308,cell,ADCYAP1,1.79040238589057,0.000633840311093383,0.0064958183969856,pseudobulk,edgeR,QLF
309,cell,ADCYAP1R1,0.353433566169665,0.432096070172078,0.590763480106906,pseudobulk,edgeR,QLF
310,cell,ADD1,-0.419918911585219,0.203271026302161,0.357376867055133,pseudobulk,edgeR,QLF
311,cell,ADD2,0.584480162354618,0.226954686742578,0.384135266058857,pseudobulk,edgeR,QLF
312,cell,ADD3,-0.518846147038662,0.260203238551498,0.420054596283758,pseudobulk,edgeR,QLF
313,cell,ADGB,0.394612742863891,0.48774049232524,0.6410560149539,pseudobulk,edgeR,QLF
314,cell,ADGRA1,0.900459797417411,0.0752056094720231,0.184085961663015,pseudobulk,edgeR,QLF
315,cell,ADGRA2,-0.270127591797817,0.539711874306483,0.682488534207764,pseudobulk,edgeR,QLF
316,cell,ADGRA3,-0.331030917531469,0.506087358471631,0.655478189723829,pseudobulk,edgeR,QLF
317,cell,ADGRB1,1.13631187973248,0.0512698516372044,0.143108458427822,pseudobulk,edgeR,QLF
318,cell,ADGRB2,2.74369475646412,3.22526933656884e-08,2.90617310955424e-06,pseudobulk,edgeR,QLF
319,cell,ADGRB3,0.731669792226775,0.080617954091877,0.192712875514122,pseudobulk,edgeR,QLF
320,cell,ADGRD1,0.389285646449928,0.267108753939489,0.427649139783635,pseudobulk,edgeR,QLF
321,cell,ADGRD2,-0.627870221827747,0.155552113433174,0.298831807576018,pseudobulk,edgeR,QLF
322,cell,ADGRE1,-0.726270024098112,0.1246713749913,0.257316641179344,pseudobulk,edgeR,QLF
323,cell,ADGRE2,0.510702472842848,0.178367072035383,0.327902683012539,pseudobulk,edgeR,QLF
324,cell,ADGRE5,0.46304508024614,0.193491465159292,0.346586267948826,pseudobulk,edgeR,QLF
325,cell,ADGRF1,0.670806340018291,0.792629661029358,0.874386775463819,pseudobulk,edgeR,QLF
326,cell,ADGRF2,0.598131380718141,0.207019277255104,0.361614867893069,pseudobulk,edgeR,QLF
327,cell,ADGRF3,0.412759091106099,0.38486446979475,0.547499467296768,pseudobulk,edgeR,QLF
328,cell,ADGRF4,1.01947891779754,0.0536690697068389,0.146930216125072,pseudobulk,edgeR,QLF
329,cell,ADGRF5,0.17633706970585,0.491152172001923,0.643869153231646,pseudobulk,edgeR,QLF
330,cell,ADGRG1,2.24383255979817,0.000132944658908063,0.00194943693235313,pseudobulk,edgeR,QLF
331,cell,ADGRG2,0.820829073291069,0.0749891090415404,0.183748930877931,pseudobulk,edgeR,QLF
332,cell,ADGRG3,0.884772235430147,0.0256762725456937,0.0901950999291814,pseudobulk,edgeR,QLF
333,cell,ADGRG4,0.754203814595885,0.0595924066591679,0.157662066525787,pseudobulk,edgeR,QLF
334,cell,ADGRG5,0.778190305417508,0.0401292396282566,0.121862725329035,pseudobulk,edgeR,QLF
335,cell,ADGRG6,0.408028368021725,0.364057669228694,0.526387879570047,pseudobulk,edgeR,QLF
336,cell,ADGRG7,0.613416078506971,0.237964820354412,0.396924043870319,pseudobulk,edgeR,QLF
337,cell,ADGRL1,0.62209042025621,0.191503515972324,0.344149106842258,pseudobulk,edgeR,QLF
338,cell,ADGRL2,0.347266014675804,0.379575516002383,0.54230888735936,pseudobulk,edgeR,QLF
339,cell,ADGRL3,1.73638701720212,0.00229144595949518,0.0168732925529033,pseudobulk,edgeR,QLF
340,cell,ADGRL4,0.408718190203884,0.252954689838801,0.412170077301766,pseudobulk,edgeR,QLF
341,cell,ADGRV1,1.06563279374356,0.00698580911694144,0.0370952854309811,pseudobulk,edgeR,QLF
342,cell,ADH1A,-0.304472050873112,0.529826237370992,0.674266362085043,pseudobulk,edgeR,QLF
343,cell,ADH1B,-0.281056996746246,0.13280772103789,0.268393249538354,pseudobulk,edgeR,QLF
344,cell,ADH4,1.99815524481181,0.000425199281953012,0.00477472703622082,pseudobulk,edgeR,QLF
345,cell,ADH5,-1.10816554413647,0.033516268702792,0.108157084648884,pseudobulk,edgeR,QLF
346,cell,ADH6,1.04197423024056,0.0265061259371397,0.0918534144983182,pseudobulk,edgeR,QLF
347,cell,ADH7,0.184105124819964,0.994135838264821,0.996617908494742,pseudobulk,edgeR,QLF
348,cell,ADHFE1,0.938490798199296,0.061196315668175,0.160678427231449,pseudobulk,edgeR,QLF
349,cell,ADI1,0.0861338110479271,0.866038238920744,0.92357605673812,pseudobulk,edgeR,QLF
350,cell,ADIG,-0.425958777121616,0.250734900525526,0.410178956048418,pseudobulk,edgeR,QLF
351,cell,ADIPOQ,-0.293944436904201,0.567218293158616,0.706070181793547,pseudobulk,edgeR,QLF
352,cell,ADIPOR1,0.27565325693936,0.585119729405268,0.720290639099466,pseudobulk,edgeR,QLF
353,cell,ADIPOR2,0.582115864676554,0.20072211307778,0.354465901640479,pseudobulk,edgeR,QLF
354,cell,ADIRF,0.740547127530281,0.0447062262278893,0.129925293175848,pseudobulk,edgeR,QLF
355,cell,ADK,0.548824095220072,0.851564153467711,0.914993639638214,pseudobulk,edgeR,QLF
356,cell,ADM,1.92375314071224,0.000905093140885552,0.00853478122537781,pseudobulk,edgeR,QLF
357,cell,ADM2,1.95694901326046,0.00106478081537187,0.00953904503761583,pseudobulk,edgeR,QLF
358,cell,ADM5,1.50805994455051,3.40578930398414e-05,0.000701156535297045,pseudobulk,edgeR,QLF
359,cell,ADNP,-0.252617648531956,0.628122576791567,0.754637185334384,pseudobulk,edgeR,QLF
360,cell,ADNP2,-1.35398905304733,0.00932702061493794,0.0455554157464736,pseudobulk,edgeR,QLF
361,cell,ADO,0.507651256239235,0.28345695369501,0.445111895968961,pseudobulk,edgeR,QLF
362,cell,ADORA1,0.70127776790009,0.179408065847072,0.32926490644294,pseudobulk,edgeR,QLF
363,cell,ADORA2A,1.00666784099281,0.0762375950848545,0.18568603075512,pseudobulk,edgeR,QLF
364,cell,ADORA2B,1.53723767688581,0.01610247373226,0.0657350453294666,pseudobulk,edgeR,QLF
365,cell,ADORA3,0.964869086321643,0.0258321577743485,0.0901950999291814,pseudobulk,edgeR,QLF
366,cell,ADPGK,1.03602306365446,0.0417316855646086,0.124475169412198,pseudobulk,edgeR,QLF
367,cell,ADPRH,-0.657456193175396,0.13333745544064,0.268937917479034,pseudobulk,edgeR,QLF
368,cell,ADPRHL1,0.6821057074982,0.0059675168478227,0.0334453498334101,pseudobulk,edgeR,QLF
369,cell,ADPRM,1.14995186424562,0.0469185772503921,0.134510498443639,pseudobulk,edgeR,QLF
370,cell,ADPRS,-0.255092350317024,0.124654732255912,0.257316641179344,pseudobulk,edgeR,QLF
371,cell,ADRA1A,1.84160026974095,0.000425199179476817,0.00477472703622082,pseudobulk,edgeR,QLF
372,cell,ADRA1B,-1.46548284216281,0.00548324497665474,0.0313722347560013,pseudobulk,edgeR,QLF
373,cell,ADRA1D,0.813507325371019,0.0367243238450433,0.114660543749205,pseudobulk,edgeR,QLF
374,cell,ADRA2A,1.4880508813318,0.00684374474717125,0.0365025855162983,pseudobulk,edgeR,QLF
375,cell,ADRA2B,0.397574764926856,0.416792221506198,0.577435082487826,pseudobulk,edgeR,QLF
376,cell,ADRA2C,1.02578716589661,0.0161475754336381,0.0658183079082643,pseudobulk,edgeR,QLF
377,cell,ADRB1,0.101501343137759,0.627993146819652,0.75453028694152,pseudobulk,edgeR,QLF
378,cell,ADRB2,1.02918584731957,0.015558593508977,0.0645747410167867,pseudobulk,edgeR,QLF
379,cell,ADRB3,1.23498642111272,0.0151393695575773,0.0634605790967031,pseudobulk,edgeR,QLF
380,cell,ADRM1,0.406532382740046,0.375729883269764,0.538174918042362,pseudobulk,edgeR,QLF
381,cell,ADSL,0.275724137709522,0.392429791485801,0.554641242009029,pseudobulk,edgeR,QLF
382,cell,ADSS1,0.352262476109532,0.422010954767202,0.582071162339559,pseudobulk,edgeR,QLF
383,cell,ADSS2,0.244319633291897,0.610097347296402,0.740951668301373,pseudobulk,edgeR,QLF
384,cell,ADTRP,2.13225494971227,8.68710289181196e-09,1.00210872093798e-06,pseudobulk,edgeR,QLF
385,cell,AEBP1,-1.34025332033378,4.72809935581844e-09,6.29917922748039e-07,pseudobulk,edgeR,QLF
386,cell,AEBP2,0.521030119453358,0.32297170710608,0.487384165124806,pseudobulk,edgeR,QLF
387,cell,AEN,-0.656456612165873,0.132497433164073,0.267954258199749,pseudobulk,edgeR,QLF
388,cell,AFAP1,0.166901577854503,0.73408701453106,0.833170072385578,pseudobulk,edgeR,QLF
389,cell,AFAP1L1,-0.988999504145552,0.0167823493755128,0.0673750280998848,pseudobulk,edgeR,QLF
390,cell,AFAP1L2,0.914384038642962,0.0143692443346398,0.0612606046467889,pseudobulk,edgeR,QLF
391,cell,AFDN,0.117246150649469,0.825890196000399,0.89764605418096,pseudobulk,edgeR,QLF
392,cell,AFF1,0.338265871582081,0.479220199938803,0.632987406646735,pseudobulk,edgeR,QLF
393,cell,AFF2,0.775931569356483,0.344593915962357,0.509054744861605,pseudobulk,edgeR,QLF
394,cell,AFF3,1.05244895282509,0.0666826582871063,0.170293489445991,pseudobulk,edgeR,QLF
395,cell,AFF4,0.304079137308123,0.396208777858066,0.55765817420832,pseudobulk,edgeR,QLF
396,cell,AFG1L,-0.31540812698987,0.296529855433516,0.459108065372785,pseudobulk,edgeR,QLF
397,cell,AFG3L2,-0.552994553006487,0.18960698568906,0.341722915382478,pseudobulk,edgeR,QLF
398,cell,AFM,1.05895291590818,0.0603357084918381,0.159110363060396,pseudobulk,edgeR,QLF
399,cell,AFMID,0.486351190010627,0.210347102867085,0.365272708563157,pseudobulk,edgeR,QLF
400,cell,AFP,-0.0347264128154126,0.984897760938977,0.991863994224599,pseudobulk,edgeR,QLF
401,cell,AFTPH,0.590785823625726,0.144804207413251,0.284214256200354,pseudobulk,edgeR,QLF
402,cell,AGA,0.0392801335576474,0.947430099724856,0.974708561504028,pseudobulk,edgeR,QLF
403,cell,AGAP1,-0.786053659986769,0.116248328935048,0.245029249779243,pseudobulk,edgeR,QLF
404,cell,AGAP2,-0.20881828073272,0.637347273121475,0.761306521822719,pseudobulk,edgeR,QLF
405,cell,AGAP3,0.558799389049734,0.147104436792317,0.287458559984316,pseudobulk,edgeR,QLF
406,cell,AGAP9,-0.989038689553665,0.021875551878228,0.0814044121048725,pseudobulk,edgeR,QLF
407,cell,AGBL1,3.05006812055127,4.10465585045464e-10,1.21523874480444e-07,pseudobulk,edgeR,QLF
408,cell,AGBL2,0.977239537460641,0.0160709784950207,0.0657350453294666,pseudobulk,edgeR,QLF
409,cell,AGBL3,1.61931552800258,0.00641552395767532,0.0349073374733256,pseudobulk,edgeR,QLF
410,cell,AGBL4,0.730508855538766,0.0600565283475811,0.158575080229202,pseudobulk,edgeR,QLF
411,cell,AGBL5,-0.256874980982777,0.509916560035327,0.658562780624492,pseudobulk,edgeR,QLF
412,cell,AGER,1.34343670700733,2.24934640421212e-06,8.65516122431432e-05,pseudobulk,edgeR,QLF
413,cell,AGFG1,1.97748459215538,0.000485637698951992,0.00531221943050906,pseudobulk,edgeR,QLF
414,cell,AGFG2,0.438017396703489,0.0687977159144499,0.173156891777625,pseudobulk,edgeR,QLF
415,cell,AGGF1,1.26828469767557,0.0102573233960824,0.048203475934424,pseudobulk,edgeR,QLF
416,cell,AGK,2.91361390255679,1.1295275043828e-09,2.14979051140285e-07,pseudobulk,edgeR,QLF
417,cell,AGL,0.66603493183137,0.065319978094244,0.168033062537836,pseudobulk,edgeR,QLF
418,cell,AGMAT,1.58359540990896,0.00824438584598205,0.0417524531086769,pseudobulk,edgeR,QLF
419,cell,AGMO,0.865212946999832,0.0359758993307189,0.113157246933654,pseudobulk,edgeR,QLF
420,cell,AGO1,-0.272677558066762,0.313372058251723,0.477144133102951,pseudobulk,edgeR,QLF
421,cell,AGO2,1.14212430470966,0.0156891006291613,0.0649209174031613,pseudobulk,edgeR,QLF
422,cell,AGO3,0.0569840522692546,0.868822679199944,0.925762577646264,pseudobulk,edgeR,QLF
423,cell,AGO4,0.616399612036421,0.283050209782271,0.444660364933793,pseudobulk,edgeR,QLF
424,cell,AGPAT1,-1.147723260503,0.00937025406920129,0.0456448103679139,pseudobulk,edgeR,QLF
425,cell,AGPAT2,0.162940309224216,0.65339611645995,0.773295962196129,pseudobulk,edgeR,QLF
426,cell,AGPAT3,1.84312772669036,0.000221948513650581,0.00293394397185784,pseudobulk,edgeR,QLF
427,cell,AGPAT4,0.0132045702857993,0.970889796404128,0.985883192026572,pseudobulk,edgeR,QLF
428,cell,AGPAT5,-0.311492184125815,0.461422804870994,0.616665876732049,pseudobulk,edgeR,QLF
429,cell,AGPS,-0.603250927619169,0.21204690408835,0.367096608043058,pseudobulk,edgeR,QLF
430,cell,AGR2,0.562286199275549,0.0012425875816861,0.0107200479063872,pseudobulk,edgeR,QLF
431,cell,AGR3,1.83627499265391,0.000382779984821274,0.00447064012328516,pseudobulk,edgeR,QLF
432,cell,AGRN,0.0509953706054039,0.918953700951825,0.958946281352276,pseudobulk,edgeR,QLF
433,cell,AGRP,0.0544788427440568,0.828501929817491,0.899855470503455,pseudobulk,edgeR,QLF
434,cell,AGT,0.742598490279502,0.060326126522919,0.159110363060396,pseudobulk,edgeR,QLF
435,cell,AGTPBP1,1.65984519991096,0.000110133951288421,0.00169489971900299,pseudobulk,edgeR,QLF
436,cell,AGTR1,1.54845334418448,0.00104913617670238,0.00944078416422196,pseudobulk,edgeR,QLF
437,cell,AGTR2,1.25034485581931,0.0318882180261487,0.104512219754652,pseudobulk,edgeR,QLF
438,cell,AGTRAP,0.59973251728447,0.138640313060294,0.276539313356926,pseudobulk,edgeR,QLF
439,cell,AGXT,0.476724408447702,0.339114060894721,0.503956295419355,pseudobulk,edgeR,QLF
440,cell,AGXT2,1.41117941778325,0.0157232839934316,0.0650123460530895,pseudobulk,edgeR,QLF
441,cell,AHCTF1,-0.190700501946186,0.565860199498927,0.70480296768307,pseudobulk,edgeR,QLF
442,cell,AHCY,0.515181709920901,0.247449009439661,0.406824056771137,pseudobulk,edgeR,QLF
443,cell,AHCYL1,-0.302639571860969,0.440822586556179,0.598763682234623,pseudobulk,edgeR,QLF
444,cell,AHCYL2,-0.304978736542552,0.489971788365855,0.643090127126868,pseudobulk,edgeR,QLF
445,cell,AHDC1,0.214552024261572,0.663619235395687,0.781132524208024,pseudobulk,edgeR,QLF
446,cell,AHI1,1.83441750985466,7.30731731896242e-05,0.00125575777738808,pseudobulk,edgeR,QLF
447,cell,AHNAK,-0.433914633085621,0.0890334118309611,0.206215223826038,pseudobulk,edgeR,QLF
448,cell,AHNAK2,0.0635863001609349,0.882192621386137,0.934764345514641,pseudobulk,edgeR,QLF
449,cell,AHR,-1.06078493396209,0.0131189047833692,0.0573901553952021,pseudobulk,edgeR,QLF
450,cell,AHRR,0.381377037817125,0.304710145353521,0.468186633036117,pseudobulk,edgeR,QLF
451,cell,AHSA1,1.01452490843646,0.00787302555749644,0.040298483177394,pseudobulk,edgeR,QLF
452,cell,AHSG,-0.963004326784545,0.0261050238867241,0.0908924594988197,pseudobulk,edgeR,QLF
453,cell,AHSP,0.226396789425473,0.634953962032801,0.760053991774856,pseudobulk,edgeR,QLF
454,cell,AICDA,0.607890955341699,0.223707364131078,0.380641284051529,pseudobulk,edgeR,QLF
455,cell,AIDA,-1.34172491698177,0.00950863533923921,0.0461261550968764,pseudobulk,edgeR,QLF
456,cell,AIF1,-0.488821123162454,0.117052829343523,0.246196967875077,pseudobulk,edgeR,QLF
457,cell,AIF1L,1.28254041180992,0.00160610800068587,0.0129458118822654,pseudobulk,edgeR,QLF
458,cell,AIFM1,0.521662543251338,0.792629473489227,0.874386775463819,pseudobulk,edgeR,QLF
459,cell,AIFM2,0.912554611254639,0.0291710671881876,0.0986043394697489,pseudobulk,edgeR,QLF
460,cell,AIFM3,0.623705445366475,0.0687977571815302,0.173156891777625,pseudobulk,edgeR,QLF
461,cell,AIG1,1.08646977987408,0.00587055088794616,0.0330530886795023,pseudobulk,edgeR,QLF
462,cell,AIM2,1.00067766432496,0.0303851008192044,0.101204089371393,pseudobulk,edgeR,QLF
463,cell,AIMP1,1.13257222484072,0.0403313760750529,0.122239328331473,pseudobulk,edgeR,QLF
464,cell,AIMP2,0.356698615603559,0.320270951544276,0.484484492149541,pseudobulk,edgeR,QLF
465,cell,AIP,0.199890735209227,0.621336311035981,0.749741784284974,pseudobulk,edgeR,QLF
466,cell,AIPL1,0.673518777741108,0.148520125307361,0.289345871864727,pseudobulk,edgeR,QLF
467,cell,AIRE,-0.941474650891566,0.0741331095313282,0.182250001183384,pseudobulk,edgeR,QLF
468,cell,AJAP1,2.71177450313951,3.49306215087081e-06,0.000119546046308335,pseudobulk,edgeR,QLF
469,cell,AJM1,-0.694175236591568,0.212419886609716,0.367435382087028,pseudobulk,edgeR,QLF
470,cell,AJUBA,-0.798058086709865,0.0778831823937697,0.188183368755368,pseudobulk,edgeR,QLF
471,cell,AK1,0.284991406420496,0.407206013041457,0.568393413387608,pseudobulk,edgeR,QLF
472,cell,AK2,0.0300946997909569,0.9188925770936,0.958946281352276,pseudobulk,edgeR,QLF
473,cell,AK3,-0.421793137855794,0.421094431226629,0.581193823534045,pseudobulk,edgeR,QLF
474,cell,AK4,1.71773288215815,0.023942165643391,0.0866788186297612,pseudobulk,edgeR,QLF
475,cell,AK5,-0.00260642875824085,0.99600106635652,0.997685192614795,pseudobulk,edgeR,QLF
476,cell,AK6,-1.10770995367698,0.000718055889861301,0.00710890576310668,pseudobulk,edgeR,QLF
477,cell,AK7,0.276378744654257,0.59151889092868,0.725045038680537,pseudobulk,edgeR,QLF
478,cell,AK8,0.389316538771035,0.445767899209188,0.602171491643909,pseudobulk,edgeR,QLF
479,cell,AK9,1.37458312585985,0.018749925111731,0.0729046494025448,pseudobulk,edgeR,QLF
480,cell,AKAIN1,1.07762488422802,0.0258321645495207,0.0901950999291814,pseudobulk,edgeR,QLF
481,cell,AKAP1,-0.282074530551051,0.538623940285808,0.681552785667689,pseudobulk,edgeR,QLF
482,cell,AKAP10,0.540963427185723,0.198640908908002,0.352191086782514,pseudobulk,edgeR,QLF
483,cell,AKAP11,1.03167026690894,0.0637684449867948,0.165480944673889,pseudobulk,edgeR,QLF
484,cell,AKAP12,0.527425262539726,0.11295355626977,0.241598438710885,pseudobulk,edgeR,QLF
485,cell,AKAP13,0.11309169252716,0.743225830227507,0.839549914329182,pseudobulk,edgeR,QLF
486,cell,AKAP14,2.16607948792886,0.000113261569787279,0.00170714349539743,pseudobulk,edgeR,QLF
487,cell,AKAP17A,-0.863833582944877,0.0536016254603154,0.146818132697536,pseudobulk,edgeR,QLF
488,cell,AKAP3,-0.440127939561565,0.472097898109915,0.626514814428339,pseudobulk,edgeR,QLF
489,cell,AKAP4,-0.481961179369314,0.13281523124807,0.268393249538354,pseudobulk,edgeR,QLF
490,cell,AKAP5,0.630194052582801,0.258817079143907,0.418360010416167,pseudobulk,edgeR,QLF
491,cell,AKAP6,1.2155986306236,0.0187226007496809,0.0728287693812404,pseudobulk,edgeR,QLF
492,cell,AKAP7,1.06331171444844,0.0535899612698056,0.146818132697536,pseudobulk,edgeR,QLF
493,cell,AKAP8,0.469215342058847,0.165265296209171,0.311736101168232,pseudobulk,edgeR,QLF
494,cell,AKAP8L,-1.00540965815858,0.0420671772721442,0.124842798803506,pseudobulk,edgeR,QLF
